time	gasTotalMean	gasTotalStd	gasNewCreatorMean	gasNewCreatorStd	gasNewAssetMean	gasNewAssetStd	gasHolderPolicyUpdateMean	gasHolderPolicyUpdateStd	gasCharacteristicUpdateMean	gasCharacteristicUpdateStd	gasTransferMean	gasTransferStd	TotalNumCreators	maxCreators	minCreators	avgCreators	stdCreators	TotalNumAssets	maxAssets	minAssets	avgAssets	stdAssets
2280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2700	52643.8	157931.40000000002	52643.8	157931.40000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
2760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
2820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
2880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
2940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	0	0	0	0.0	0.0
3600	52643.8	157931.40000000002	52643.8	157931.40000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	0	0	0	0.0	0.0
3660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	0	0	0	0.0	0.0
3720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	0	0	0	0.0	0.0
3780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	0	0.4	0.66332495807108	0	0	0	0.0	0.0
3840	155233.5	329943.5144430786	52643.8	157931.40000000002	102589.7	307769.1	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.806225774829855	1	1	0	0.1	0.30000000000000004
3900	102589.7	307769.1	0.0	0.0	102589.7	307769.1	0.0	0.0	0.0	0.0	0.0	0.0	5	2	0	0.5	0.806225774829855	2	2	0	0.2	0.6000000000000001
3960	52643.8	157931.40000000002	52643.8	157931.40000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	2	2	0	0.2	0.6000000000000001
4020	410358.8	1231076.4	0.0	0.0	410358.8	1231076.4	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	6	6	0	0.6	1.8000000000000003
4080	512948.5	1051231.6049945655	0.0	0.0	512948.5	1051231.6049945655	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	11	9	0	1.1	2.6999999999999997
4140	205179.4	615538.2	0.0	0.0	205179.4	615538.2	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	13	11	0	1.3	3.287856444554719
4200	820717.6	1641435.2000000002	0.0	0.0	820717.6	1641435.2000000002	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	21	15	0	2.1	4.657252408878007
4260	615538.2	1313789.1891619295	0.0	0.0	615538.2	1313789.1891619295	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	27	19	0	2.7	5.93380147965872
4320	923307.3	2447146.069347968	0.0	0.0	923307.3	2447146.069347968	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	36	27	0	3.6	8.248636250920512
4380	1436255.8	2908920.044115403	0.0	0.0	1436255.8	2908920.044115403	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	50	35	0	5.0	10.954451150103322
4440	1538845.5	3153694.814983696	0.0	0.0	1538845.5	3153694.814983696	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	65	44	0	6.5	13.980343343423293
4500	1538845.5	3153694.814983696	0.0	0.0	1538845.5	3153694.814983696	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	80	50	0	8.0	16.61324772583615
4560	1641435.2	3050211.065933563	0.0	0.0	1641435.2	3050211.065933563	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	96	57	0	9.6	19.42266717008763
4620	1744024.9	3373002.062899353	0.0	0.0	1744024.9	3373002.062899353	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	113	63	0	11.3	22.360903380677623
4680	2051794.0	4204926.419978262	0.0	0.0	2051794.0	4204926.419978262	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	133	71	0	13.3	26.222318738052135
4740	1128486.7	2531700.9591515367	0.0	0.0	1128486.7	2531700.9591515367	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	144	74	0	14.4	28.337960406493618
4800	1231076.4	2504533.7573028714	0.0	0.0	1231076.4	2504533.7573028714	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	156	76	0	15.6	29.98733065812961
4860	1436255.8	2209849.7680579466	0.0	0.0	1436255.8	2209849.7680579466	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	170	81	0	17.0	31.641744578957717
4920	1538845.5	2837490.9000310204	0.0	0.0	1538845.5	2837490.9000310204	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	185	88	0	18.5	33.182073473488664
4980	1333666.1	2341653.4437257983	0.0	0.0	1333666.1	2341653.4437257983	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	198	95	0	19.8	35.02798880895106
5040	820717.6	2142135.8253143616	0.0	0.0	820717.6	2142135.8253143616	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	206	96	0	20.6	35.327609599292174
5100	1025897.0	2247627.71430751	0.0	0.0	1025897.0	2247627.71430751	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	216	99	0	21.6	36.172365142467534
5160	1333666.1	2597363.747349164	0.0	0.0	1333666.1	2597363.747349164	0.0	0.0	0.0	0.0	0.0	0.0	6	2	0	0.6	0.8	229	103	0	22.9	37.55382803390355
5220	1283720.2	3349603.6976224757	52643.8	157931.40000000002	1231076.4	3365192.3694779826	0.0	0.0	0.0	0.0	0.0	0.0	7	2	0	0.7	0.7810249675906654	241	104	0	24.1	38.487530448185424
5280	1025897.0	3077691.0	0.0	0.0	1025897.0	3077691.0	0.0	0.0	0.0	0.0	0.0	0.0	7	2	0	0.7	0.7810249675906654	251	104	0	25.1	39.37118235461059
5340	718127.9	2154383.6999999997	0.0	0.0	718127.9	2154383.6999999997	0.0	0.0	0.0	0.0	0.0	0.0	7	2	0	0.7	0.7810249675906654	258	104	0	25.8	40.11184363750936
5400	923307.3	1970683.7837428942	0.0	0.0	923307.3	1970683.7837428942	0.0	0.0	0.0	0.0	0.0	0.0	7	2	0	0.7	0.7810249675906654	267	107	0	26.7	41.398188366159204
5460	410358.8	1231076.4	0.0	0.0	410358.8	1231076.4	0.0	0.0	0.0	0.0	0.0	0.0	7	2	0	0.7	0.7810249675906654	271	107	0	27.1	41.89856799462245
5520	512948.5	1538845.5	0.0	0.0	512948.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	7	2	0	0.7	0.7810249675906654	276	107	0	27.6	42.56336452866479
5580	410358.8	1231076.4	0.0	0.0	410358.8	1231076.4	0.0	0.0	0.0	0.0	0.0	0.0	7	2	0	0.7	0.7810249675906654	280	107	0	28.0	43.125398548883
5640	618236.1	1020497.706620299	105287.6	210575.20000000004	512948.5	1051231.6049945655	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.8306623862918076	285	110	0	28.5	43.96646449283818
5700	410358.8	1231076.4	0.0	0.0	410358.8	1231076.4	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.8306623862918076	289	114	0	28.9	44.71789351031642
5760	958587.1	1513432.74607182	0.0	0.0	718127.9	1454460.0220577018	164610.0	493830.0	36357.2	109071.59999999999	39492.0	118476.0	9	2	0	0.9	0.8306623862918076	296	117	0	29.6	45.86109462278458
5820	675653.0	1835348.3789116985	0.0	0.0	615538.2	1846614.5999999996	41152.5	123457.5	9089.3	27267.899999999998	9873.0	29619.0	9	2	0	0.9	0.8306623862918076	302	123	0	30.2	47.02509968091508
5880	633178.1	1238073.8966948984	0.0	0.0	512948.5	1235343.575359928	82305.0	246915.0	18178.6	54535.799999999996	19746.0	59238.0	9	2	0	0.9	0.8306623862918076	307	127	0	30.7	47.960504584501614
5940	1163766.5	1508642.2042652294	0.0	0.0	923307.3	1483122.0880739419	164610.0	493830.0	36357.2	109071.59999999999	39492.0	118476.0	9	2	0	0.9	0.8306623862918076	316	131	0	31.6	49.05955564413523
6000	2327533.0	4173866.3234979147	0.0	0.0	1846614.6	3138641.2931617782	329220.0	859289.4272158828	72714.4	189790.15590288132	78984.0	206154.29232494772	9	2	0	0.9	0.8306623862918076	334	140	0	33.4	51.56975858000501
6060	1942009.2	2650512.2741085277	0.0	0.0	1641435.2	2683068.8096889276	205762.5	617287.5	45446.5	136339.5	49365.0	148095.0	9	2	0	0.9	0.8306623862918076	350	146	0	35.0	53.65444995524602
6120	3013630.8	4152278.052011637	0.0	0.0	2051794.0	3524071.9238384166	658440.0	1718578.8544317656	145428.8	379580.3118057626	157968.0	412308.58464989543	9	2	0	0.9	0.8306623862918076	370	156	0	37.0	56.61801833338924
6180	7264141.7	1.3591073096204922E7	0.0	0.0	2154383.7	3507607.705029057	3497962.5	9324924.038144024	772590.5	2059584.0364474205	839205.0	2237166.029490212	9	2	0	0.9	0.8306623862918076	391	164	0	39.1	59.46671337815803
6240	9881108.2	1.7468777568035424E7	0.0	0.0	2667332.2	4381433.0190096665	4938300.0	1.1791465974938188E7	1090716.0	2604365.996865456	1184760.0	2828920.322472869	9	2	0	0.9	0.8306623862918076	417	173	0	41.7	63.01595036179332
6300	1.11572135E7	2.3660738209242474E7	0.0	0.0	1538845.5	2523372.972904412	6584400.0	1.6387791519180521E7	1454288.0	3619550.536547901	1579680.0	3931636.3688444025	9	2	0	0.9	0.8306623862918076	432	176	0	43.2	64.60000000000001
6360	1.73353434E7	3.59461021762029E7	0.0	0.0	2667332.2	4615396.473683075	1.004121E7	2.4901309400439166E7	2217789.2	5499920.333719986	2409012.0	5974135.902084585	9	2	0	0.9	0.8306623862918076	458	181	0	45.8	67.7802331067104
6420	1.35337208E7	2.3830420217562947E7	0.0	0.0	2051794.0	3276452.2699120464	7860127.5	1.5752809332308196E7	1736056.3	3479302.8337075245	1885743.0	3779296.1919173524	9	2	0	0.9	0.8306623862918076	478	187	0	47.8	69.69906742561194
6480	2.62427786E7	4.867741020518112E7	0.0	0.0	2256973.4	3860427.3739138576	1.64198475E7	3.3557056633442335E7	3626630.7	7411704.145759005	3939327.0	8050758.037591305	9	2	0	0.9	0.8306623862918076	500	190	0	50.0	71.80947012755351
6540	1.42302634E7	3.1606941292596094E7	0.0	0.0	1846614.6	3721617.236451707	8477415.0	2.197959609480802E7	1872395.8	4854605.255684066	2033838.0	5273180.2987434445	9	2	0	0.9	0.8306623862918076	518	190	0	51.8	73.30320593261933
6600	2.76783387E7	4.974130444235271E7	0.0	0.0	1949204.3	4411357.1	1.761327E7	3.454447823272158E7	3890220.4	7629794.6904969625	4225644.0	8287652.842273499	9	2	0	0.9	0.8306623862918076	537	190	0	53.7	74.49704692133777
6660	2.18504528E7	4.182039579012905E7	0.0	0.0	1231076.4	2462152.8	1.41153075E7	2.8974428738398038E7	3117629.9	6399544.988322005	3386439.0	6951328.228763838	9	2	0	0.9	0.8306623862918076	549	195	0	54.9	75.7858166149841
6720	5.02174433E7	1.0181521159537357E8	0.0	0.0	923307.3	2447146.0693479683	3.374505E7	6.998321117603761E7	7453226.0	1.5457102274281237E7	8095860.0	1.67898485861374E7	9	2	0	0.9	0.8306623862918076	558	196	0	55.8	76.28210799394574
6780	5.19182976E7	1.2028232275206456E8	0.0	0.0	820717.6	1880500.2630912447	3.4979625E7	8.254908392204301E7	7725905.0	1.8232510503435407E7	8392050.0	1.9804558788951598E7	9	2	0	0.9	0.8306623862918076	566	198	0	56.6	76.9300981411047
6840	4.63557059E7	9.42096264130068E7	0.0	0.0	307769.1	923307.2999999999	3.1522815E7	6.4592437531111374E7	6962403.8	1.426644899949045E7	7562718.0	1.5496534493521962E7	9	2	0	0.9	0.8306623862918076	569	198	0	56.9	77.08495313613416
6900	7.48749561E7	1.5077454904510885E8	0.0	0.0	512948.5	1235343.575359928	5.09056425E7	1.0337145124254028E8	1.12434641E7	2.2831520120984662E7	1.2212901E7	2.4800105415651545E7	9	2	0	0.9	0.8306623862918076	574	199	0	57.4	77.48961220705651
6960	8.44083743E7	1.6103806080706716E8	0.0	0.0	307769.1	656894.5945809647	5.75723475E7	1.1032653691866276E8	1.27159307E7	2.4367680991793968E7	1.3812327E7	2.646871755052445E7	9	2	0	0.9	0.8306623862918076	577	200	0	57.7	77.78952371624344
7020	6.66071984E7	1.1952080109254967E8	0.0	0.0	0.0	0.0	4.559697E7	8.181978093516321E7	1.00709444E7	1.807143028622755E7	1.0939284E7	1.9629589871158898E7	9	2	0	0.9	0.8306623862918076	577	200	0	57.7	77.78952371624344
7080	5.7434469E7	1.0456938361569358E8	0.0	0.0	205179.4	615538.2	3.917718E7	7.166015172757085E7	8653013.6	1.5827485987422626E7	9399096.0	1.7192167620589443E7	9	2	0	0.9	0.8306623862918076	579	200	0	57.9	77.91078230899753
7140	7.90680501E7	1.3497275142198417E8	105287.6	210575.20000000004	512948.5	1235343.575359928	5.37040125E7	9.263851879784082E7	1.18615365E7	2.0460951070025258E7	1.2884265E7	2.2225140540455192E7	11	3	0	1.1	0.9433981132056604	584	200	0	58.4	77.68423263442845
7200	6.05356036E7	1.0421071802605462E8	0.0	0.0	0.0	0.0	4.14405675E7	7.13390308803691E7	9152925.1	1.5756560436934303E7	9942111.0	1.711512670875121E7	11	3	0	1.1	0.9433981132056604	584	200	0	58.4	77.68423263442845
7260	9.02395099E7	1.5880825842739883E8	0.0	0.0	307769.1	923307.2999999998	6.156414E7	1.0883201696222039E8	1.35975928E7	2.4037588281992827E7	1.4770008E7	2.6110163500832316E7	11	3	0	1.1	0.9433981132056604	587	200	0	58.7	77.47909395443394
7320	5.58466492E7	8.66564590009341E7	0.0	0.0	0.0	0.0	3.82306725E7	5.9321996064795025E7	8443959.7	1.3102373338964617E7	9172017.0	1.4232089597174443E7	11	3	0	1.1	0.9433981132056604	587	200	0	58.7	77.47909395443394
7380	8.63496878E7	1.3804200969301277E8	0.0	0.0	205179.4	615538.2	5.89715325E7	9.458542917817804E7	1.30249669E7	2.0890962673694514E7	1.4148009E7	2.2692228716995362E7	11	3	0	1.1	0.9433981132056604	589	200	0	58.9	77.34785064887066
7440	7.92280567E7	1.2119933182613692E8	0.0	0.0	718127.9	2154383.6999999993	5.3745165E7	8.327362682734492E7	1.18706258E7	1.839253936751804E7	1.2894138E7	1.9978385703575153E7	11	3	0	1.1	0.9433981132056604	596	200	0	59.6	76.92359845977047
7500	7.90228773E7	1.2376484846454239E8	0.0	0.0	512948.5	1538845.5	5.3745165E7	8.494103292743753E7	1.18706258E7	1.876081721857379E7	1.2894138E7	2.0378417303750455E7	11	3	0	1.1	0.9433981132056604	601	200	0	60.1	76.6543540837701
7560	7.52252001E7	1.2158437156690922E8	0.0	0.0	923307.3	2447146.069347968	5.086449E7	8.360101761657286E7	1.12343748E7	1.8464849752076197E7	1.2203028E7	2.0056930853008293E7	11	3	0	1.1	0.9433981132056604	610	200	0	61.0	76.20367445208925
7620	6.97122784E7	1.4339125136226532E8	0.0	0.0	820717.6	2462152.8	4.7160765E7	9.841578861048236E7	1.04163378E7	2.1736969258666117E7	1.1314458E7	2.3611179902831964E7	11	3	0	1.1	0.9433981132056604	618	200	0	61.8	75.90494055066507
7680	6.78134398E7	1.2474390752378333E8	0.0	0.0	1025897.0	2470687.150719856	4.57204275E7	8.575384176334788E7	1.00982123E7	1.894034126576995E7	1.0968903E7	2.0573420320260823E7	11	3	0	1.1	0.9433981132056604	628	200	0	62.8	75.52059321800908
7740	4.24698292E7	9.979928717084223E7	0.0	0.0	1231076.4	3693229.1999999993	2.8230615E7	6.861991502319516E7	6235259.8	1.5155992798015378E7	6772878.0	1.6462776769916914E7	11	3	0	1.1	0.9433981132056604	640	200	0	64.0	75.32330316708104
7800	7.35707661E7	1.8812920338483366E8	0.0	0.0	2154383.7	5240114.773432812	4.888917E7	1.292956015198225E8	1.07980884E7	2.855735400994162E7	1.1729124E7	3.1019633650573052E7	11	3	0	1.1	0.9433981132056604	661	200	0	66.1	75.01393203932186
7860	6.88112521E7	1.3714604125078988E8	0.0	0.0	2564742.5	5175444.4697821895	4.5350055E7	9.466341696544315E7	1.00164086E7	2.0908187736443773E7	1.0880046E7	2.2710938963606592E7	11	3	0	1.1	0.9433981132056604	686	200	0	68.6	74.4623394743947
7920	3.09774576E7	6.026554582939533E7	0.0	0.0	1641435.2	3408696.2004384263	2.008242E7	4.173391062804743E7	4435578.4	9217715.421214057	4818024.0	1.0012487689222096E7	11	3	0	1.1	0.9433981132056604	702	200	0	70.2	74.38924653469748
7980	5.81709325E7	1.240268538747061E8	0.0	0.0	2564742.5	5529384.976323447	3.80660625E7	8.560437170977765E7	8407602.5	1.8907328006358836E7	9132525.0	2.0537560582969073E7	11	3	0	1.1	0.9433981132056604	727	200	0	72.7	74.7222189178025
8040	2.7073941E7	4.582334111858357E7	0.0	0.0	2667332.2	5806975.764860082	1.6707915E7	3.2081640178868663E7	3690255.8	7085830.801963207	4008438.0	7696787.157182924	11	3	0	1.1	0.9433981132056604	753	200	0	75.3	75.51562752172559
8100	4.85702044E7	9.116018919527124E7	0.0	0.0	2462152.8	5009067.514605744	3.15639675E7	6.315884546122484E7	6971493.1	1.394981335400549E7	7572591.0	1.5152597806662362E7	11	3	0	1.1	0.9433981132056604	777	200	0	77.7	76.27194766098476
8160	4.81275396E7	8.65305953938784E7	52643.8	157931.40000000002	1846614.6	4124054.900032423	3.16462725E7	5.986053740172595E7	6989671.7	1.3221320274722258E7	7592337.0	1.4361292406712601E7	12	3	0	1.2	0.8717797887081347	795	200	0	79.5	76.3600026191723
