time	gasTotalMean	gasTotalStd	gasNewCreatorMean	gasNewCreatorStd	gasNewAssetMean	gasNewAssetStd	gasHolderPolicyUpdateMean	gasHolderPolicyUpdateStd	gasCharacteristicUpdateMean	gasCharacteristicUpdateStd	gasTransferMean	gasTransferStd	TotalNumCreators	maxCreators	minCreators	avgCreators	stdCreators	TotalNumAssets	maxAssets	minAssets	avgAssets	stdAssets
2280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
2940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
3000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
3060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0
3120	263219.0	263219.0	263219.0	263219.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
3960	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	0	0	0	0.0	0.0
4920	512948.5	512948.5	0.0	0.0	512948.5	512948.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	1	1	0	0.5	0.5
4980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	1	1	0	0.5	0.5
5040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	1	1	0	0.5	0.5
5100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	1	1	0	0.5	0.5
5160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	1	1	0	0.5	0.5
5220	2051794.0	2051794.0	0.0	0.0	2051794.0	2051794.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	5	5	0	2.5	2.5
5280	512948.5	512948.5	0.0	0.0	512948.5	512948.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	6	6	0	3.0	3.0
5340	1538845.5	1538845.5	0.0	0.0	1538845.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	9	9	0	4.5	4.5
5400	2051794.0	2051794.0	0.0	0.0	2051794.0	2051794.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	13	13	0	6.5	6.5
5460	4103588.0	4103588.0	0.0	0.0	4103588.0	4103588.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	21	21	0	10.5	10.5
5520	1538845.5	1538845.5	0.0	0.0	1538845.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	24	24	0	12.0	12.0
5580	5642433.5	5642433.5	0.0	0.0	5642433.5	5642433.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	35	35	0	17.5	17.5
5640	3077691.0	3077691.0	0.0	0.0	3077691.0	3077691.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	41	41	0	20.5	20.5
5700	2564742.5	2564742.5	0.0	0.0	2564742.5	2564742.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	46	46	0	23.0	23.0
5760	6155382.0	6155382.0	0.0	0.0	6155382.0	6155382.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	58	58	0	29.0	29.0
5820	4616536.5	4616536.5	0.0	0.0	4616536.5	4616536.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	67	67	0	33.5	33.5
5880	1538845.5	1538845.5	0.0	0.0	1538845.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	70	70	0	35.0	35.0
5940	2564742.5	2564742.5	0.0	0.0	2564742.5	2564742.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	75	75	0	37.5	37.5
6000	2051794.0	2051794.0	0.0	0.0	2051794.0	2051794.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	79	79	0	39.5	39.5
6060	1538845.5	1538845.5	0.0	0.0	1538845.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	82	82	0	41.0	41.0
6120	512948.5	512948.5	0.0	0.0	512948.5	512948.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	83	83	0	41.5	41.5
6180	512948.5	512948.5	0.0	0.0	512948.5	512948.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	84	84	0	42.0	42.0
6240	512948.5	512948.5	0.0	0.0	512948.5	512948.5	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6660	300574.0	300574.0	0.0	0.0	0.0	0.0	205762.5	205762.5	45446.5	45446.5	49365.0	49365.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6840	300574.0	300574.0	0.0	0.0	0.0	0.0	205762.5	205762.5	45446.5	45446.5	49365.0	49365.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.5	0.5	85	85	0	42.5	42.5
6960	8979865.0	8979865.0	263219.0	263219.0	0.0	0.0	5967112.5	5967112.5	1317948.5	1317948.5	1431585.0	1431585.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7020	1202296.0	1202296.0	0.0	0.0	0.0	0.0	823050.0	823050.0	181786.0	181786.0	197460.0	197460.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7080	1803444.0	1803444.0	0.0	0.0	0.0	0.0	1234575.0	1234575.0	272679.0	272679.0	296190.0	296190.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7140	3306314.0	3306314.0	0.0	0.0	0.0	0.0	2263387.5	2263387.5	499911.5	499911.5	543015.0	543015.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7200	901722.0	901722.0	0.0	0.0	0.0	0.0	617287.5	617287.5	136339.5	136339.5	148095.0	148095.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7260	1.3826404E7	1.3826404E7	0.0	0.0	0.0	0.0	9465075.0	9465075.0	2090539.0	2090539.0	2270790.0	2270790.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7320	1.052009E7	1.052009E7	0.0	0.0	0.0	0.0	7201687.5	7201687.5	1590627.5	1590627.5	1727775.0	1727775.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7380	2.254305E7	2.254305E7	0.0	0.0	0.0	0.0	1.54321875E7	1.54321875E7	3408487.5	3408487.5	3702375.0	3702375.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7440	2.855453E7	2.855453E7	0.0	0.0	0.0	0.0	1.95474375E7	1.95474375E7	4317417.5	4317417.5	4689675.0	4689675.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7500	1.2924682E7	1.2924682E7	0.0	0.0	0.0	0.0	8847787.5	8847787.5	1954199.5	1954199.5	2122695.0	2122695.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7560	3.2161418E7	3.2161418E7	0.0	0.0	0.0	0.0	2.20165875E7	2.20165875E7	4862775.5	4862775.5	5282055.0	5282055.0	2	2	0	1.0	1.0	85	85	0	42.5	42.5
7620	4.1441857E7	4.1441857E7	263219.0	263219.0	0.0	0.0	2.81894625E7	2.81894625E7	6226170.5	6226170.5	6763005.0	6763005.0	3	3	0	1.5	1.5	85	85	0	42.5	42.5
7680	4.4184378E7	4.4184378E7	0.0	0.0	0.0	0.0	3.02470875E7	3.02470875E7	6680635.5	6680635.5	7256655.0	7256655.0	3	3	0	1.5	1.5	85	85	0	42.5	42.5
7740	4.9294136E7	4.9294136E7	0.0	0.0	0.0	0.0	3.374505E7	3.374505E7	7453226.0	7453226.0	8095860.0	8095860.0	3	3	0	1.5	1.5	85	85	0	42.5	42.5
7800	6.8530872E7	6.8530872E7	0.0	0.0	0.0	0.0	4.691385E7	4.691385E7	1.0361802E7	1.0361802E7	1.125522E7	1.125522E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
7860	1.19327878E8	1.19327878E8	0.0	0.0	0.0	0.0	8.16877125E7	8.16877125E7	1.80422605E7	1.80422605E7	1.9597905E7	1.9597905E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
7920	1.63512256E8	1.63512256E8	0.0	0.0	0.0	0.0	1.119348E8	1.119348E8	2.4722896E7	2.4722896E7	2.685456E7	2.685456E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
7980	5.3502172E7	5.3502172E7	0.0	0.0	0.0	0.0	3.6625725E7	3.6625725E7	8089477.0	8089477.0	8786970.0	8786970.0	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8040	2.02586876E8	2.02586876E8	0.0	0.0	0.0	0.0	1.38683925E8	1.38683925E8	3.0630941E7	3.0630941E7	3.327201E7	3.327201E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8100	5.9513652E7	5.9513652E7	0.0	0.0	0.0	0.0	4.0740975E7	4.0740975E7	8998407.0	8998407.0	9774270.0	9774270.0	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8160	3.18307866E8	3.18307866E8	0.0	0.0	0.0	0.0	2.179024875E8	2.179024875E8	4.81278435E7	4.81278435E7	5.2277535E7	5.2277535E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8220	9.167507E7	9.167507E7	0.0	0.0	0.0	0.0	6.27575625E7	6.27575625E7	1.38611825E7	1.38611825E7	1.5056325E7	1.5056325E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8280	1.76136364E8	1.76136364E8	0.0	0.0	0.0	0.0	1.20576825E8	1.20576825E8	2.6631649E7	2.6631649E7	2.892789E7	2.892789E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8340	1.44576094E8	1.44576094E8	0.0	0.0	0.0	0.0	9.89717625E7	9.89717625E7	2.18597665E7	2.18597665E7	2.3744565E7	2.3744565E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8400	7.8449814E7	7.8449814E7	0.0	0.0	0.0	0.0	5.37040125E7	5.37040125E7	1.18615365E7	1.18615365E7	1.2884265E7	1.2884265E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8460	1.6681857E8	1.6681857E8	0.0	0.0	0.0	0.0	1.141981875E8	1.141981875E8	2.52228075E7	2.52228075E7	2.7397575E7	2.7397575E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8520	8.2357276E7	8.2357276E7	0.0	0.0	0.0	0.0	5.6378925E7	5.6378925E7	1.2452341E7	1.2452341E7	1.352601E7	1.352601E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8580	1.39466336E8	1.39466336E8	0.0	0.0	0.0	0.0	9.54738E7	9.54738E7	2.1087176E7	2.1087176E7	2.290536E7	2.290536E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8640	1.23535914E8	1.23535914E8	0.0	0.0	0.0	0.0	8.45683875E7	8.45683875E7	1.86785115E7	1.86785115E7	2.0289015E7	2.0289015E7	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8700	5.4403894E7	5.4403894E7	0.0	0.0	0.0	0.0	3.72430125E7	3.72430125E7	8225816.5	8225816.5	8935065.0	8935065.0	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8760	2.5849364E7	2.5849364E7	0.0	0.0	0.0	0.0	1.7695575E7	1.7695575E7	3908399.0	3908399.0	4245390.0	4245390.0	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8820	5410332.0	5410332.0	0.0	0.0	0.0	0.0	3703725.0	3703725.0	818037.0	818037.0	888570.0	888570.0	3	3	0	1.5	1.5	85	85	0	42.5	42.5
8880	3.23737925E7	3.23737925E7	0.0	0.0	512948.5	512948.5	2.1810825E7	2.1810825E7	4817329.0	4817329.0	5232690.0	5232690.0	3	3	0	1.5	1.5	86	86	0	43.0	43.0
8940	1.16341865E7	1.16341865E7	0.0	0.0	512948.5	512948.5	7613212.5	7613212.5	1681520.5	1681520.5	1826505.0	1826505.0	3	3	0	1.5	1.5	87	87	0	43.5	43.5
9000	3005740.0	3005740.0	0.0	0.0	0.0	0.0	2057625.0	2057625.0	454465.0	454465.0	493650.0	493650.0	3	3	0	1.5	1.5	87	87	0	43.5	43.5
9060	1715244.5	1715244.5	0.0	0.0	512948.5	512948.5	823050.0	823050.0	181786.0	181786.0	197460.0	197460.0	3	3	0	1.5	1.5	88	88	0	44.0	44.0
9120	512948.5	512948.5	0.0	0.0	512948.5	512948.5	0.0	0.0	0.0	0.0	0.0	0.0	3	3	0	1.5	1.5	89	89	0	44.5	44.5
9180	4792935.5	4792935.5	0.0	0.0	3590639.5	3590639.5	823050.0	823050.0	181786.0	181786.0	197460.0	197460.0	3	3	0	1.5	1.5	96	96	0	48.0	48.0
9240	5606458.0	5606458.0	0.0	0.0	4103588.0	4103588.0	1028812.5	1028812.5	227232.5	227232.5	246825.0	246825.0	3	3	0	1.5	1.5	104	104	0	52.0	52.0
9300	4792935.5	4792935.5	0.0	0.0	3590639.5	3590639.5	823050.0	823050.0	181786.0	181786.0	197460.0	197460.0	3	3	0	1.5	1.5	111	111	0	55.5	55.5
9360	5129485.0	5129485.0	0.0	0.0	5129485.0	5129485.0	0.0	0.0	0.0	0.0	0.0	0.0	3	3	0	1.5	1.5	121	121	0	60.5	60.5
9420	5129485.0	5129485.0	0.0	0.0	5129485.0	5129485.0	0.0	0.0	0.0	0.0	0.0	0.0	3	3	0	1.5	1.5	131	131	0	65.5	65.5
