time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasTotalMean(6)	gasTotalStd(7)	createProposalMean(8)	createProposalStd(9)	createUserMean(10)	createUserStd(11)	totProposal(12)	avgProposal(13)	minProposal(14)	maxProposal(15)	stdProposal(16)	totVote(17)	avgVote(18)	minVote(19)	maxVote(20)	stdVote(21)	totUser(22)	avgUser(23)	minUser(24)	maxUser(25)	stdUser(26)	totAggrProposal(27)	totAggrVote(28)	totAggrUser(29)
133200	8528000.0	164730.08225579202	0.0	0.0	8528000.0	164730.08225579202	0.0	0.0	1672.0	18.13284313062902	0	0.0	0	0	0.0	0	0.0	0	0	0.0	8360	1672.0	1641	1692	18.13284313062902	0	0	533
136800	8784000.0	618436.738882806	0.0	0.0	8784000.0	618436.738882806	0.0	0.0	1781.8	16.14187101918486	0	0.0	0	0	0.0	0	0.0	0	0	0.0	8909	1781.8	1761	1807	16.14187101918486	0	0	549
140400	8688000.0	714825.8529180377	0.0	0.0	8688000.0	714825.8529180377	0.0	0.0	1890.4	18.30409790183608	0	0.0	0	0	0.0	0	0.0	0	0	0.0	9452	1890.4	1869	1917	18.30409790183608	0	0	543
144000	8080000.0	665492.2989787335	0.0	0.0	8080000.0	665492.2989787335	0.0	0.0	1991.4	14.554724318928201	0	0.0	0	0	0.0	0	0.0	0	0	0.0	9957	1991.4	1972	2016	14.554724318928201	0	0	505
147600	7200000.0	615532.2899734831	0.0	0.0	7200000.0	615532.2899734831	0.0	0.0	2081.4	12.658593918757328	0	0.0	0	0	0.0	0	0.0	0	0	0.0	10407	2081.4	2064	2103	12.658593918757328	0	0	450
151200	6096000.0	352000.0	0.0	0.0	6096000.0	352000.0	0.0	0.0	2157.6	13.484806264830059	0	0.0	0	0	0.0	0	0.0	0	0	0.0	10788	2157.6	2144	2181	13.484806264830059	0	0	381
154800	5504000.0	433478.94989261014	0.0	0.0	5504000.0	433478.94989261014	0.0	0.0	2226.4	11.001818031580054	0	0.0	0	0	0.0	0	0.0	0	0	0.0	11132	2226.4	2214	2245	11.001818031580054	0	0	344
158400	4400000.0	574665.119874175	0.0	0.0	4400000.0	574665.119874175	0.0	0.0	2281.4	15.818975946628152	0	0.0	0	0	0.0	0	0.0	0	0	0.0	11407	2281.4	2261	2300	15.818975946628152	0	0	275
162000	3680000.0	460955.52930841385	0.0	0.0	3680000.0	460955.52930841385	0.0	0.0	2327.4	18.006665432555803	0	0.0	0	0	0.0	0	0.0	0	0	0.0	11637	2327.4	2301	2354	18.006665432555803	0	0	230
165600	4176000.0	292410.67011995305	0.0	0.0	4176000.0	292410.67011995305	0.0	0.0	2379.6	19.99599959991998	0	0.0	0	0	0.0	0	0.0	0	0	0.0	11898	2379.6	2355	2411	19.99599959991998	0	0	261
169200	2832000.0	578217.9519869649	0.0	0.0	2832000.0	578217.9519869649	0.0	0.0	2415.0	20.861447696648476	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12075	2415.0	2388	2441	20.861447696648476	0	0	177
172800	2032000.0	448571.06460403797	0.0	0.0	2032000.0	448571.06460403797	0.0	0.0	2440.4	16.156732342896568	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12202	2440.4	2421	2461	16.156732342896568	0	0	127
176400	1040000.0	208614.47696648477	0.0	0.0	1040000.0	208614.47696648477	0.0	0.0	2453.4	18.358649187780674	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12267	2453.4	2432	2479	18.358649187780674	0	0	65
180000	288000.0	156767.3435381234	0.0	0.0	288000.0	156767.3435381234	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	18
183600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
187200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
190800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
194400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
198000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
201600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
205200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
208800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
212400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
216000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
219600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
223200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
226800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
230400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
234000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
237600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
241200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
244800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
248400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
252000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
255600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
259200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
262800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
266400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
270000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
273600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
277200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
280800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
284400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
288000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
291600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
295200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
298800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
302400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
306000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
309600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
313200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
316800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
320400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
324000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
327600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
331200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
334800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
338400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
342000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
345600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
349200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
352800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
356400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
360000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
363600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
367200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
370800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
374400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
378000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
381600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
385200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
388800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
392400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
396000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
399600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
403200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
406800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
410400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
414000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
417600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
421200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
424800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
428400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
432000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
435600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
439200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
442800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
446400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
450000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
453600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
457200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
460800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2457.0	17.401149387324963	0	0.0	0	0	0.0	0	0.0	0	0	0.0	12285	2457.0	2439	2483	17.401149387324963	0	0	0
