time	gasTotalMean	gasTotalStd	gasNewCreatorMean	gasNewCreatorStd	gasNewAssetMean	gasNewAssetStd	gasHolderPolicyUpdateMean	gasHolderPolicyUpdateStd	gasCharacteristicUpdateMean	gasCharacteristicUpdateStd	gasTransferMean	gasTransferStd	TotalNumCreators	maxCreators	minCreators	avgCreators	stdCreators	TotalNumAssets	maxAssets	minAssets	avgAssets	stdAssets
2280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.1	0.30000000000000004	1	1	0	0.1	0.30000000000000004
2340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.1	0.30000000000000004	1	1	0	0.1	0.30000000000000004
2400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.1	0.30000000000000004	1	1	0	0.1	0.30000000000000004
2460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.1	0.30000000000000004	1	1	0	0.1	0.30000000000000004
2520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.1	0.30000000000000004	1	1	0	0.1	0.30000000000000004
2580	155233.5	465700.5	52643.8	157931.40000000002	102589.7	307769.1	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
2640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
2700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
2760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
2820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
2880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
2940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	2	1	0	0.2	0.4000000000000001
3960	155233.5	465700.5	52643.8	157931.40000000002	102589.7	307769.1	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	3	1	0	0.3	0.45825756949558394
4020	60114.8	180344.4	0.0	0.0	0.0	0.0	41152.5	123457.5	9089.3	27267.899999999998	9873.0	29619.0	3	1	0	0.3	0.45825756949558394	3	1	0	0.3	0.45825756949558394
4080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	3	1	0	0.3	0.45825756949558394
4140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558394	3	1	0	0.3	0.45825756949558394
4200	120229.6	360688.8	0.0	0.0	0.0	0.0	82305.0	246915.0	18178.6	54535.799999999996	19746.0	59238.0	3	1	0	0.3	0.45825756949558394	3	1	0	0.3	0.45825756949558394
4260	180344.4	541033.2	0.0	0.0	0.0	0.0	123457.5	370372.5	27267.9	81803.7	29619.0	88857.0	3	1	0	0.3	0.45825756949558394	3	1	0	0.3	0.45825756949558394
4320	120229.6	360688.8	0.0	0.0	0.0	0.0	82305.0	246915.0	18178.6	54535.799999999996	19746.0	59238.0	3	1	0	0.3	0.45825756949558394	3	1	0	0.3	0.45825756949558394
4380	275463.1	556458.4826584009	52643.8	157931.40000000002	102589.7	307769.0999999999	82305.0	246915.0	18178.6	54535.799999999996	19746.0	59238.0	4	1	0	0.4	0.48989794855663565	4	1	0	0.4	0.48989794855663565
4440	420803.6	1262410.8	0.0	0.0	0.0	0.0	288067.5	864202.5	63625.1	190875.30000000002	69111.0	207333.0	4	1	0	0.4	0.48989794855663565	4	1	0	0.4	0.48989794855663565
4500	300574.0	901722.0	0.0	0.0	0.0	0.0	205762.5	617287.5	45446.5	136339.5	49365.0	148095.0	4	1	0	0.4	0.48989794855663565	4	1	0	0.4	0.48989794855663565
4560	480918.4	1442755.2	0.0	0.0	0.0	0.0	329220.0	987660.0	72714.4	218143.19999999998	78984.0	236952.0	4	1	0	0.4	0.48989794855663565	4	1	0	0.4	0.48989794855663565
4620	661262.8	1623099.6	0.0	0.0	0.0	0.0	452677.5	1111117.5	99982.3	245411.1	108603.0	266571.0	4	1	0	0.4	0.48989794855663565	4	1	0	0.4	0.48989794855663565
4680	1322525.6	3246199.2	0.0	0.0	0.0	0.0	905355.0	2222235.0	199964.6	490822.2	217206.0	533142.0	4	1	0	0.4	0.48989794855663565	4	1	0	0.4	0.48989794855663565
4740	936725.9	1560525.483827704	52643.8	157931.40000000002	102589.7	307769.0999999999	534982.5	1073914.6812043544	118160.9	237194.16103203298	128349.0	257645.57797292	5	1	0	0.5	0.5	5	1	0	0.5	0.5
4800	601148.0	1613049.3510456523	0.0	0.0	0.0	0.0	411525.0	1104237.449328721	90893.0	243891.51201466608	98730.0	264920.3897022651	5	1	0	0.5	0.5	5	1	0	0.5	0.5
4860	360688.8	721377.6000000001	0.0	0.0	0.0	0.0	246915.0	493830.0	54535.8	109071.6	59238.0	118476.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
4920	901722.0	1808446.6281953694	0.0	0.0	0.0	0.0	617287.5	1237999.6251640185	136339.5	273435.3925764732	148095.0	297011.61045487766	5	1	0	0.5	0.5	5	1	0	0.5	0.5
4980	781492.4	1824362.8569711235	0.0	0.0	0.0	0.0	534982.5	1248895.321476644	118160.9	275841.9110746045	128349.0	299625.62441987504	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5040	901722.0	1808446.6281953694	0.0	0.0	0.0	0.0	617287.5	1237999.6251640185	136339.5	273435.3925764732	148095.0	297011.61045487766	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5100	661262.8	1329339.2751854435	0.0	0.0	0.0	0.0	452677.5	910019.4049064283	99982.3	200994.82114126722	108603.0	218325.04913774782	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5160	541033.2	1433961.660182642	0.0	0.0	0.0	0.0	370372.5	981640.2486686505	81803.7	216813.62522869732	88857.0	235507.7862852946	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5220	300574.0	901722.0	0.0	0.0	0.0	0.0	205762.5	617287.5	45446.5	136339.5	49365.0	148095.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5280	360688.8	1082066.4	0.0	0.0	0.0	0.0	246915.0	740745.0	54535.8	163607.40000000002	59238.0	177714.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5340	180344.4	541033.2	0.0	0.0	0.0	0.0	123457.5	370372.5	27267.9	81803.70000000001	29619.0	88857.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5460	180344.4	541033.2	0.0	0.0	0.0	0.0	123457.5	370372.5	27267.9	81803.70000000001	29619.0	88857.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5580	120229.6	240459.2	0.0	0.0	0.0	0.0	82305.0	164610.0	18178.6	36357.19999999999	19746.0	39492.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5640	60114.8	180344.39999999997	0.0	0.0	0.0	0.0	41152.5	123457.5	9089.3	27267.899999999998	9873.0	29619.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5760	120229.6	360688.79999999993	0.0	0.0	0.0	0.0	82305.0	246915.0	18178.6	54535.799999999996	19746.0	59238.0	5	1	0	0.5	0.5	5	1	0	0.5	0.5
5820	310467.0	620934.0	105287.6	210575.20000000004	205179.4	410358.8	0.0	0.0	0.0	0.0	0.0	0.0	7	1	0	0.7	0.45825756949558405	7	1	0	0.7	0.45825756949558405
5880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	1	0	0.7	0.45825756949558405	7	1	0	0.7	0.45825756949558405
5940	120229.6	360688.7999999999	0.0	0.0	0.0	0.0	82305.0	246915.0	18178.6	54535.799999999996	19746.0	59238.0	7	1	0	0.7	0.45825756949558405	7	1	0	0.7	0.45825756949558405
6000	180344.4	541033.2	0.0	0.0	0.0	0.0	123457.5	370372.5	27267.9	81803.70000000001	29619.0	88857.0	7	1	0	0.7	0.45825756949558405	7	1	0	0.7	0.45825756949558405
6060	498282.4	1042977.1782756515	52643.8	157931.40000000002	205179.4	615538.2	164610.0	377168.8925733404	36357.2	83304.81052832422	39492.0	90487.53967259801	8	2	0	0.8	0.6000000000000001	9	3	0	0.9	0.8306623862918076
6120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	2	0	0.8	0.6000000000000001	9	3	0	0.9	0.8306623862918076
6180	180344.4	541033.2	0.0	0.0	0.0	0.0	123457.5	370372.5	27267.9	81803.70000000001	29619.0	88857.0	8	2	0	0.8	0.6000000000000001	9	3	0	0.9	0.8306623862918076
6240	300574.0	901722.0	0.0	0.0	0.0	0.0	205762.5	617287.5	45446.5	136339.5	49365.0	148095.0	8	2	0	0.8	0.6000000000000001	9	3	0	0.9	0.8306623862918076
6300	601148.0	1613049.3510456523	0.0	0.0	0.0	0.0	411525.0	1104237.449328721	90893.0	243891.51201466608	98730.0	264920.3897022651	8	2	0	0.8	0.6000000000000001	9	3	0	0.9	0.8306623862918076
6360	661262.8	1792389.070533114	0.0	0.0	0.0	0.0	452677.5	1227007.180014139	99982.3	271007.5052864957	108603.0	294374.3852324791	8	2	0	0.8	0.6000000000000001	9	3	0	0.9	0.8306623862918076
6420	601148.0	1613049.3510456523	0.0	0.0	0.0	0.0	411525.0	1104237.449328721	90893.0	243891.51201466608	98730.0	264920.3897022651	8	2	0	0.8	0.6000000000000001	9	3	0	0.9	0.8306623862918076
6480	841607.2	2154090.3662305726	0.0	0.0	0.0	0.0	576135.0	1474615.2993323377	127250.2	325696.3936631169	138222.0	353778.67323511746	8	2	0	0.8	0.6000000000000001	9	3	0	0.9	0.8306623862918076
6540	1400004.4	2383134.242989731	52643.8	157931.40000000002	205179.4	615538.2	781897.5	1630075.4074754487	172696.7	360032.6687605028	187587.0	391075.4996174012	9	2	0	0.9	0.7000000000000001	11	3	0	1.1	1.044030650891055
6600	721377.6	1311550.094057806	0.0	0.0	0.0	0.0	493830.0	897841.5505950925	109071.6	198305.1140471168	118476.0	215403.42941559682	9	2	0	0.9	0.7000000000000001	11	3	0	1.1	1.044030650891055
6660	721377.6	1442755.2000000004	0.0	0.0	0.0	0.0	493830.0	987660.0	109071.6	218143.2	118476.0	236952.0	9	2	0	0.9	0.7000000000000001	11	3	0	1.1	1.044030650891055
6720	1082066.4	2026145.2335381687	0.0	0.0	0.0	0.0	740745.0	1387028.5141625605	163607.4	306351.2125333275	177714.0	332765.50684228074	9	2	0	0.9	0.7000000000000001	11	3	0	1.1	1.044030650891055
6780	781492.4	1614169.135526956	0.0	0.0	0.0	0.0	534982.5	1105004.014814539	118160.9	244060.8223523186	128349.0	265104.29836009827	9	2	0	0.9	0.7000000000000001	11	3	0	1.1	1.044030650891055
6840	661262.8	1382640.4000000001	0.0	0.0	0.0	0.0	452677.5	946507.5	99982.3	209053.89999999994	108603.0	227079.0	9	2	0	0.9	0.7000000000000001	11	3	0	1.1	1.044030650891055
6900	936725.9	1606172.8900829104	52643.8	157931.40000000002	102589.7	307769.1	534982.5	1105004.014814539	118160.9	244060.8223523186	128349.0	265104.29836009827	10	2	0	1.0	0.6324555320336759	12	3	0	1.2	0.9797958971132711
6960	1021951.6	2012723.942746208	0.0	0.0	0.0	0.0	699592.5	1377840.7655662717	154518.1	304321.9262611388	167841.0	330561.2509187972	10	2	0	1.0	0.6324555320336759	12	3	0	1.2	0.9797958971132711
7020	781492.4	1614169.1355269563	0.0	0.0	0.0	0.0	534982.5	1105004.014814539	118160.9	244060.8223523186	128349.0	265104.29836009827	10	2	0	1.0	0.6324555320336759	12	3	0	1.2	0.9797958971132711
7080	1202296.0	2404592.0	0.0	0.0	0.0	0.0	823050.0	1646100.0	181786.0	363572.0	197460.0	394920.0	10	2	0	1.0	0.6324555320336759	12	3	0	1.2	0.9797958971132711
7140	1202296.0	2296983.282786011	0.0	0.0	0.0	0.0	823050.0	1572434.8171307452	181786.0	347301.66535074374	197460.0	377246.80030452216	10	2	0	1.0	0.6324555320336759	12	3	0	1.2	0.9797958971132711
7200	1099430.4	2210858.538236546	52643.8	157931.40000000002	205179.4	615538.1999999998	576135.0	1277717.1983756812	127250.2	282207.7621334325	138222.0	306540.3535523504	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7260	420803.6	933232.657030732	0.0	0.0	0.0	0.0	288067.5	638858.5991878406	63625.1	141103.88106671625	69111.0	153270.1767761752	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7320	601148.0	1613049.3510456523	0.0	0.0	0.0	0.0	411525.0	1104237.449328721	90893.0	243891.51201466608	98730.0	264920.3897022651	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7380	420803.6	1262410.8000000003	0.0	0.0	0.0	0.0	288067.5	864202.5	63625.1	190875.30000000002	69111.0	207333.0	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7440	300574.0	723878.049785183	0.0	0.0	0.0	0.0	205762.5	495541.7209037499	45446.5	109449.66560501681	49365.0	118886.66327641634	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7500	360688.8	1082066.3999999997	0.0	0.0	0.0	0.0	246915.0	740745.0	54535.8	163607.40000000005	59238.0	177714.0	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7560	240459.2	721377.5999999997	0.0	0.0	0.0	0.0	164610.0	493830.0	36357.2	109071.59999999998	39492.0	118476.0	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7620	120229.6	360688.7999999999	0.0	0.0	0.0	0.0	82305.0	246915.0	18178.6	54535.79999999999	19746.0	59238.0	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7680	120229.6	360688.7999999999	0.0	0.0	0.0	0.0	82305.0	246915.0	18178.6	54535.79999999999	19746.0	59238.0	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7740	180344.4	275480.62138713134	0.0	0.0	0.0	0.0	123457.5	188584.4462866702	27267.9	41652.40526416212	29619.0	45243.769836299005	11	2	0	1.1	0.7000000000000001	14	3	0	1.4	1.1135528725660044
7800	660986.9	1407722.3168871375	52643.8	157931.40000000002	307769.1	923307.2999999999	205762.5	276059.36233218026	45446.5	60972.87800366652	49365.0	66230.09742556627	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
7860	360688.8	613053.076511455	0.0	0.0	0.0	0.0	246915.0	419674.80106625415	54535.8	92693.03612979781	59238.0	100685.23931540313	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
7920	180344.4	384922.5329084283	0.0	0.0	0.0	0.0	123457.5	263504.5701809553	27267.9	58199.91713129839	29619.0	63218.04559617452	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
7980	661262.8	1483508.5473415246	0.0	0.0	0.0	0.0	452677.5	1015558.3233159236	99982.3	224305.06696106977	108603.0	243645.15706453103	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8040	841607.2	1322525.5999999999	0.0	0.0	0.0	0.0	576135.0	905355.0	127250.2	199964.59999999998	138222.0	217206.0	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8100	661262.8	1273809.7744125535	0.0	0.0	0.0	0.0	452677.5	872005.8411824143	99982.3	192598.81397872104	108603.0	209205.11925141793	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8160	1322525.6	2026145.2335381687	0.0	0.0	0.0	0.0	905355.0	1387028.5141625605	199964.6	306351.2125333276	217206.0	332765.50684228074	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8220	1683214.4	2603741.2505621677	0.0	0.0	0.0	0.0	1152270.0	1782430.6462594834	254500.4	393683.1753367674	276444.0	427627.42896591657	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8280	1142181.2	1792389.0705331138	0.0	0.0	0.0	0.0	781897.5	1227007.180014139	172696.7	271007.5052864957	187587.0	294374.3852324791	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8340	1442755.2	2268487.555829425	0.0	0.0	0.0	0.0	987660.0	1552927.6341478375	218143.2	342993.1388144084	236952.0	372566.78286717937	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8400	2043903.2	3228338.271053911	0.0	0.0	0.0	0.0	1399185.0	2210008.029629078	309036.2	488121.6447046371	335682.0	530208.5967201965	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8460	1623099.6	2662074.4880820746	0.0	0.0	0.0	0.0	1111117.5	1822363.5505865042	245411.1	402503.104801553	266571.0	437207.8326940175	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8520	1863558.8	3140387.0254476853	0.0	0.0	0.0	0.0	1275727.5	2149799.667714704	281768.3	474823.5008750198	306063.0	515763.8568579617	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
8580	2284362.4	4448495.199999999	0.0	0.0	0.0	0.0	1563795.0	3045285.0	345393.4	672608.2000000001	375174.0	730602.0	12	3	0	1.2	0.8717797887081347	17	6	0	1.7	1.7349351572897471
